  +1.2837 -1.7190  +1.2966 -1.7592  +1.3094 -1.8011  +1.3222 -1.8351
  +1.3351 -1.8735  +1.3479 -1.9169  +1.3607 -1.9519  +1.3736 -1.9884
  +1.3864 -2.0298  +1.3993 -2.0691  +1.4121 -2.1042  +1.4249 -2.1436
  +1.4366 -2.1839
  21   207   107
  +0.0863 -0.5913  +0.0991 -0.6572  +0.1119 -0.7091  +0.1248 -0.6098
  +0.1376 -0.2814  +0.1505 +0.0637  +0.1633 +0.2714  +0.1761 +0.3153
  +0.1890 +0.3456  +0.2018 +0.4280  +0.2146 +0.5168  +0.2275 +0.6425
  +0.2403 +0.7436  +0.2532 +0.7857  +0.2660 +0.8098  +0.2788 +0.8828
  +0.2917 +0.9575  +0.3045 +0.9544  +0.3173 +0.9251  +0.3302 +0.9191
  +0.3430 +0.9121  +0.3559 +0.9063  +0.3687 +0.9079  +0.3815 +0.9127
  +0.3944 +0.9116  +0.4072 +0.8927  +0.4200 +0.8600  +0.4329 +0.8218
  +0.4457 +0.7828  +0.4586 +0.7448  +0.4714 +0.7057  +0.4842 +0.6627
  +0.4971 +0.6268  +0.5099 +0.5904  +0.5227 +0.5495  +0.5356 +0.5093
  +0.5484 +0.4745  +0.5613 +0.4355  +0.5741 +0.3915  +0.5869 +0.3579
  +0.5998 +0.3208  +0.6126 +0.2785  +0.6254 +0.2410  +0.6383 +0.2052
  +0.6511 +0.1652  +0.6639 +0.1235  +0.6768 +0.0892  +0.6896 +0.0508
  +0.7025 +0.0073  +0.7153 -0.0275  +0.7281 -0.0642  +0.7410 -0.1056
  +0.7538 -0.1448  +0.7666 -0.1800  +0.7795 -0.2195  +0.7923 -0.2626
  +0.8052 -0.2964  +0.8180 -0.3340  +0.8308 -0.3766  +0.8437 -0.4133
  +0.8565 -0.4494  +0.8693 -0.4900  +0.8822 -0.5308  +0.8950 -0.5654
  +0.9079 -0.6041  +0.9207 -0.6480  +0.9335 -0.6819  +0.9464 -0.7190
  +0.9592 -0.7607  +0.9720 -0.7989  +0.9849 -0.8345  +0.9977 -0.8745
  +1.0106 -0.9169  +1.0234 -0.9508  +1.0362 -0.9889  +1.0491 -1.0320
  +1.0619 -1.0676  +1.0747 -1.1041  +1.0876 -1.1451  +1.1004 -1.1850
  +1.1133 -1.2199  +1.1261 -1.2590  +1.1389 -1.3029  +1.1518 -1.3363
  +1.1646 -1.3738  +1.1774 -1.4160  +1.1903 -1.4533  +1.2031 -1.4892
  +1.2160 -1.5294  +1.2288 -1.5709  +1.2416 -1.6054  +1.2545 -1.6438
  +1.2673 -1.6872  +1.2801 -1.7219  +1.2930 -1.7587  +1.3058 -1.8002
  +1.3186 -1.8392  +1.3315 -1.8745  +1.3443 -1.9140  +1.3572 -1.9570
  +1.3700 -1.9910  +1.3828 -2.0286  +1.3957 -2.0713  +1.4085 -2.1077
  +1.4213 -2.1439  +1.4342 -2.1846  +1.4424 -2.2137
  22   214   114
  +0.0000 +0.1830  +0.0128 +0.5774  +0.0257 +1.0722  +0.0385 +1.3402
  +0.0513 +1.3402  +0.0642 +1.1342  +0.0770 +0.7754  +0.0899 +0.3927
  +0.1027 +0.4492  +0.1155 +0.7926  +0.1284 +0.8937  +0.1412 +0.6841
  +0.1540 +0.3751  +0.1669 +0.2711  +0.1797 +0.1767  +0.1926 +0.1402
  +0.2054 +0.2355  +0.2182 +0.2804  +0.2311 +0.3288  +0.2439 +0.4121
  +0.2567 +0.5400  +0.2696 +0.6270  +0.2824 +0.6119  +0.2953 +0.6477
  +0.3081 +0.7394  +0.3209 +0.7650  +0.3338 +0.7918  +0.3466 +0.8378
  +0.3594 +0.8644  +0.3723 +0.8909  +0.3851 +0.9115  +0.3980 +0.9092
  +0.4108 +0.8901  +0.4236 +0.8610  +0.4365 +0.8245  +0.4493 +0.7858
  +0.4621 +0.7480  +0.4750 +0.7086  +0.4878 +0.6655  +0.5007 +0.6300
  +0.5135 +0.5935  +0.5263 +0.5524  +0.5392 +0.5127  +0.5520 +0.4777
  +0.5648 +0.4385  +0.5777 +0.3948  +0.5905 +0.3614  +0.6033 +0.3239
  +0.6162 +0.2815  +0.6290 +0.2443  +0.6419 +0.2084  +0.6547 +0.1679
  +0.6675 +0.1268  +0.6804 +0.0924  +0.6932 +0.0538  +0.7060 +0.0103
  +0.7189 -0.0243  +0.7317 -0.0612  +0.7446 -0.1028  +0.7574 -0.1416
  +0.7702 -0.1769  +0.7831 -0.2165  +0.7959 -0.2593  +0.8087 -0.2932
  +0.8216 -0.3311  +0.8344 -0.3738  +0.8473 -0.4101  +0.8601 -0.4462
  +0.8729 -0.4870  +0.8858 -0.5274  +0.8986 -0.5622  +0.9114 -0.6012
  +0.9243 -0.6453  +0.9371 -0.6788  +0.9500 -0.7160  +0.9628 -0.7580
  +0.9756 -0.7959  +0.9885 -0.8315  +1.0013 -0.8716  +1.0141 -0.9136
  +1.0270 -0.9477  +1.0398 -0.9859  +1.0527 -1.0291  +1.0655 -1.0644
  +1.0783 -1.1010  +1.0912 -1.1422  +1.1040 -1.1817  +1.1168 -1.2167
  +1.1297 -1.2561  +1.1425 -1.2996  +1.1553 -1.3332  +1.1682 -1.3707
  +1.1810 -1.4132  +1.1939 -1.4501  +1.2067 -1.4861  +1.2195 -1.5267
  +1.2324 -1.5678  +1.2452 -1.6022  +1.2580 -1.6409  +1.2709 -1.6844
  +1.2837 -1.7187  +1.2966 -1.7557  +1.3094 -1.7972  +1.3222 -1.8359
  +1.3351 -1.8713  +1.3479 -1.9112  +1.3607 -1.9539  +1.3736 -1.9876
  +1.3864 -2.0256  +1.3993 -2.0685  +1.4121 -2.1045  +1.4249 -2.1408
  +1.4378 -2.1817  +1.4456 -2.2094
  23   214   114
  -0.0000 +0.5970  +0.0128 +0.6094  +0.0257 +0.6405  +0.0385 +0.8922
  +0.0513 +1.1326  +0.0642 +1.2156  +0.0770 +1.1858  +0.0899 +0.9908
  +0.1027 +0.7219  +0.1155 +0.8579  +0.1284 +1.0170  +0.1412 +0.8637
  +0.1540 +0.5105  +0.1669 +0.2945  +0.1797 +0.2271  +0.1926 +0.1508
  +0.2054 +0.1480  +0.2182 +0.2047  +0.2311 +0.2636  +0.2439 +0.3442
  +0.2567 +0.4730  +0.2696 +0.5539  +0.2824 +0.5400  +0.2953 +0.5752
  +0.3081 +0.6798  +0.3209 +0.7147  +0.3338 +0.7338  +0.3466 +0.7863
  +0.3594 +0.8267  +0.3723 +0.8581  +0.3851 +0.8714  +0.3980 +0.8600
  +0.4108 +0.8437  +0.4236 +0.8240  +0.4365 +0.7921  +0.4493 +0.7540
  +0.4621 +0.7162  +0.4750 +0.6772  +0.4878 +0.6351  +0.5007 +0.5977
  +0.5135 +0.5618  +0.5263 +0.5215  +0.5392 +0.4800  +0.5520 +0.4458
  +0.5648 +0.4072  +0.5777 +0.3638  +0.5905 +0.3290  +0.6033 +0.2923
  +0.6162 +0.2507  +0.6290 +0.2117  +0.6419 +0.1764  +0.6547 +0.1370
  +0.6675 +0.0938  +0.6804 +0.0603  +0.6932 +0.0224  +0.7060 -0.0202
  +0.7189 -0.0567  +0.7317 -0.0929  +0.7446 -0.1335  +0.7574 -0.1741
  +0.7702 -0.2088  +0.7831 -0.2476  +0.7959 -0.2917  +0.8087 -0.3254
  +0.8216 -0.3625  +0.8344 -0.4044  +0.8473 -0.4425  +0.8601 -0.4781
  +0.8729 -0.5180  +0.8858 -0.5602  +0.8986 -0.5943  +0.9114 -0.6325
  +0.9243 -0.6755  +0.9371 -0.7111  +0.9500 -0.7474  +0.9628 -0.7886
  +0.9756 -0.8283  +0.9885 -0.8633  +1.0013 -0.9024  +1.0141 -0.9462
  +1.0270 -0.9796  +1.0398 -1.0173  +1.0527 -1.0596  +1.0655 -1.0968
  +1.0783 -1.1327  +1.0912 -1.1730  +1.1040 -1.2143  +1.1168 -1.2487
  +1.1297 -1.2873  +1.1425 -1.3309  +1.1553 -1.3654  +1.1682 -1.4022
  +1.1810 -1.4437  +1.1939 -1.4825  +1.2067 -1.5178  +1.2195 -1.5575
  +1.2324 -1.6003  +1.2452 -1.6341  +1.2580 -1.6720  +1.2709 -1.7149
  +1.2837 -1.7510  +1.2966 -1.7873  +1.3094 -1.8283  +1.3222 -1.8687
  +1.3351 -1.9031  +1.3479 -1.9420  +1.3607 -1.9863  +1.3736 -2.0197
  +1.3864 -2.0569  +1.3993 -2.0990  +1.4121 -2.1369  +1.4249 -2.1725
  +1.4378 -2.2125  +1.4478 -2.2475
  24   215   115
  +0.0000 +0.5530  +0.0128 +0.7306  +0.0257 +0.8552  +0.0385 +0.9396
  +0.0513 +1.0026  +0.0642 +0.9433  +0.0770 +0.8111  +0.0899 +0.8134
  +0.1027 +0.9062  +0.1155 +0.9608  +0.1284 +0.8940  +0.1412 +0.8333
  +0.1540 +0.8363  +0.1669 +0.8167  +0.1797 +0.7886  +0.1926 +0.7071
  +0.2054 +0.5694  +0.2182 +0.5272  +0.2311 +0.5668  +0.2439 +0.5542
  +0.2567 +0.5729  +0.2696 +0.6086  +0.2824 +0.6031  +0.2953 +0.6000
  +0.3081 +0.6481  +0.3209 +0.6874  +0.3338 +0.6979  +0.3466 +0.7249
  +0.3594 +0.7484  +0.3723 +0.7613  +0.3851 +0.7748  +0.3980 +0.7801
  +0.4108 +0.7772  +0.4236 +0.7654  +0.4365 +0.7381  +0.4493 +0.7012
  +0.4621 +0.6629  +0.4750 +0.6244  +0.4878 +0.5843  +0.5007 +0.5422
  +0.5135 +0.5081  +0.5263 +0.4700  +0.5392 +0.4268  +0.5520 +0.3913
  +0.5648 +0.3549  +0.5777 +0.3137  +0.5905 +0.2739  +0.6033 +0.2390
  +0.6162 +0.1998  +0.6290 +0.1562  +0.6419 +0.1225  +0.6547 +0.0849
  +0.6675 +0.0426  +0.6804 +0.0056  +0.6932 -0.0303  +0.7060 -0.0707
  +0.7189 -0.1119  +0.7317 -0.1464  +0.7446 -0.1850  +0.7574 -0.2286
  +0.7702 -0.2630  +0.7831 -0.2999  +0.7959 -0.3415  +0.8087 -0.3803
  +0.8216 -0.4156  +0.8344 -0.4552  +0.8473 -0.4980  +0.8601 -0.5318
  +0.8729 -0.5696  +0.8858 -0.6124  +0.8986 -0.6486  +0.9114 -0.6849
  +0.9243 -0.7258  +0.9371 -0.7662  +0.9500 -0.8011  +0.9628 -0.8398
  +0.9756 -0.8841  +0.9885 -0.9176  +1.0013 -0.9547  +1.0141 -0.9965
  +1.0270 -1.0345  +1.0398 -1.0702  +1.0527 -1.1103  +1.0655 -1.1521
  +1.0783 -1.1864  +1.0912 -1.2246  +1.1040 -1.2679  +1.1168 -1.3031
  +1.1297 -1.3397  +1.1425 -1.3809  +1.1553 -1.4203  +1.1682 -1.4554
  +1.1810 -1.4947  +1.1939 -1.5382  +1.2067 -1.5719  +1.2195 -1.6094
  +1.2324 -1.6519  +1.2452 -1.6887  +1.2580 -1.7247  +1.2709 -1.7652
  +1.2837 -1.8063  +1.2966 -1.8407  +1.3094 -1.8794  +1.3222 -1.9234
  +1.3351 -1.9574  +1.3479 -1.9944  +1.3607 -2.0361  +1.3736 -2.0746
  +1.3864 -2.1100  +1.3993 -2.1498  +1.4121 -2.1924  +1.4249 -2.2263
  +1.4378 -2.2642  +1.4506 -2.3072  +1.4534 -2.3174
  25   207   107
  +0.0896 +0.0766  +0.1024 +0.3357  +0.1153 +0.5093  +0.1281 +0.5488
  +0.1410 +0.5508  +0.1538 +0.5376  +0.1666 +0.4991  +0.1795 +0.5453
  +0.1923 +0.6139  +0.2051 +0.6555  +0.2180 +0.6776  +0.2308 +0.7192
  +0.2437 +0.7596  +0.2565 +0.7788  +0.2693 +0.7900  +0.2822 +0.8371
  +0.2950 +0.8828  +0.3078 +0.9129  +0.3207 +0.9344  +0.3335 +0.9487
  +0.3464 +0.9646  +0.3592 +0.9824  +0.3720 +0.9973  +0.3849 +1.0095
  +0.3977 +1.0179  +0.4105 +1.0166  +0.4234 +1.0000  +0.4362 +0.9710
  +0.4491 +0.9426  +0.4619 +0.9257  +0.4747 +0.9189  +0.4876 +0.9146
  +0.5004 +0.8810  +0.5132 +0.8434  +0.5261 +0.8011  +0.5389 +0.7640
  +0.5517 +0.7280  +0.5646 +0.6876  +0.5774 +0.6464  +0.5903 +0.6119
  +0.6031 +0.5733  +0.6159 +0.5297  +0.6288 +0.4953  +0.6416 +0.4585
  +0.6544 +0.4168  +0.6673 +0.3782  +0.6801 +0.3428  +0.6930 +0.3030
  +0.7058 +0.2603  +0.7186 +0.2263  +0.7315 +0.1886  +0.7443 +0.1458
  +0.7571 +0.1096  +0.7700 +0.0734  +0.7828 +0.0326  +0.7957 -0.0076
  +0.8085 -0.0424  +0.8213 -0.0814  +0.8342 -0.1257  +0.8470 -0.1590
  +0.8598 -0.1963  +0.8727 -0.2384  +0.8855 -0.2761  +0.8984 -0.3118
  +0.9112 -0.3519  +0.9240 -0.3937  +0.9369 -0.4279  +0.9497 -0.4662
  +0.9625 -0.5096  +0.9754 -0.5447  +0.9882 -0.5814  +1.0011 -0.6225
  +1.0139 -0.6619  +1.0267 -0.6970  +1.0396 -0.7364  +1.0524 -0.7796
  +1.0652 -0.8133  +1.0781 -0.8511  +1.0909 -0.8935  +1.1037 -0.9303
  +1.1166 -0.9662  +1.1294 -1.0069  +1.1423 -1.0479  +1.1551 -1.0825
  +1.1679 -1.1211  +1.1808 -1.1649  +1.1936 -1.1991  +1.2064 -1.2360
  +1.2193 -1.2778  +1.2321 -1.3162  +1.2450 -1.3516  +1.2578 -1.3914
  +1.2706 -1.4339  +1.2835 -1.4679  +1.2963 -1.5060  +1.3091 -1.5490
  +1.3220 -1.5849  +1.3348 -1.6211  +1.3477 -1.6619  +1.3605 -1.7020
  +1.3733 -1.7368  +1.3862 -1.7760  +1.3990 -1.8199  +1.4118 -1.8533
  +1.4247 -1.8908  +1.4375 -1.9329  +1.4422 -1.9496
  26   215   115
  +0.0000 +0.7448  +0.0128 +0.9135  +0.0257 +0.9452  +0.0385 +0.8551
  +0.0513 +0.8461  +0.0642 +0.9512  +0.0770 +0.9989  +0.0899 +0.9434
  +0.1027 +0.9327  +0.1155 +1.0090  +0.1284 +0.9742  +0.1412 +0.8332
  +0.1540 +0.7158  +0.1669 +0.6583  +0.1797 +0.6359  +0.1926 +0.6018
  +0.2054 +0.5060  +0.2182 +0.5005  +0.2311 +0.5810  +0.2439 +0.5809
  +0.2567 +0.5681  +0.2696 +0.5494  +0.2824 +0.5427  +0.2953 +0.5785
  +0.3081 +0.6258  +0.3209 +0.6706  +0.3338 +0.6903  +0.3466 +0.7198
  +0.3594 +0.7553  +0.3723 +0.7752  +0.3851 +0.7907  +0.3980 +0.7981
  +0.4108 +0.7973  +0.4236 +0.7884  +0.4365 +0.7640  +0.4493 +0.7280
  +0.4621 +0.6896  +0.4750 +0.6518  +0.4878 +0.6119  +0.5007 +0.5677
  +0.5135 +0.5344  +0.5263 +0.4972  +0.5392 +0.4551  +0.5520 +0.4173
  +0.5648 +0.3817  +0.5777 +0.3416  +0.5905 +0.2997  +0.6033 +0.2655
  +0.6162 +0.2271  +0.6290 +0.1838  +0.6419 +0.1486  +0.6547 +0.1119
  +0.6675 +0.0708  +0.6804 +0.0314  +0.6932 -0.0038  +0.7060 -0.0431
  +0.7189 -0.0863  +0.7317 -0.1200  +0.7446 -0.1577  +0.7574 -0.2002
  +0.7702 -0.2370  +0.7831 -0.2730  +0.7959 -0.3135  +0.8087 -0.3545
  +0.8216 -0.3890  +0.8344 -0.4277  +0.8473 -0.4715  +0.8601 -0.5057
  +0.8729 -0.5427  +0.8858 -0.5844  +0.8986 -0.6229  +0.9114 -0.6584
  +0.9243 -0.6981  +0.9371 -0.7404  +0.9500 -0.7744  +0.9628 -0.8125
  +0.9756 -0.8557  +0.9885 -0.8914  +1.0013 -0.9278  +1.0141 -0.9686
  +1.0270 -1.0088  +1.0398 -1.0436  +1.0527 -1.0827  +1.0655 -1.1266
  +1.0783 -1.1601  +1.0912 -1.1974  +1.1040 -1.2396  +1.1168 -1.2771
  +1.1297 -1.3128  +1.1425 -1.3531  +1.1553 -1.3947  +1.1682 -1.4290
  +1.1810 -1.4674  +1.1939 -1.5109  +1.2067 -1.5458  +1.2195 -1.5825
  +1.2324 -1.6238  +1.2452 -1.6629  +1.2580 -1.6981  +1.2709 -1.7375
  +1.2837 -1.7807  +1.2966 -1.8145  +1.3094 -1.8523  +1.3222 -1.8948
  +1.3351 -1.9314  +1.3479 -1.9674  +1.3607 -2.0082  +1.3736 -2.0490
  +1.3864 -2.0835  +1.3993 -2.1223  +1.4121 -2.1663  +1.4249 -2.2001
  +1.4378 -2.2372  +1.4506 -2.2790  +1.4561 -2.2985
  27   207   107
  +0.0904 -0.3980  +0.1033 -0.1365  +0.1161 +0.0945  +0.1289 +0.1676
  +0.1418 +0.0394  +0.1546 +0.0418  +0.1674 +0.3199  +0.1803 +0.3679
  +0.1931 +0.2658  +0.2060 +0.4588  +0.2188 +0.6366  +0.2316 +0.6938
  +0.2445 +0.7625  +0.2573 +0.7936  +0.2701 +0.7885  +0.2830 +0.8056
  +0.2958 +0.8194  +0.3087 +0.8081  +0.3215 +0.8257  +0.3343 +0.8840
  +0.3472 +0.9211  +0.3600 +0.9284  +0.3728 +0.9448  +0.3857 +0.9589
  +0.3985 +0.9449  +0.4114 +0.9021  +0.4242 +0.8536  +0.4370 +0.8108
  +0.4499 +0.7711  +0.4627 +0.7330  +0.4755 +0.6948  +0.4884 +0.6516
  +0.5012 +0.6147  +0.5140 +0.5786  +0.5269 +0.5382  +0.5397 +0.4972
  +0.5526 +0.4627  +0.5654 +0.4241  +0.5782 +0.3802  +0.5911 +0.3462
  +0.6039 +0.3092  +0.6167 +0.2674  +0.6296 +0.2289  +0.6424 +0.1934
  +0.6553 +0.1538  +0.6681 +0.1109  +0.6809 +0.0770  +0.6938 +0.0390
  +0.7066 -0.0037  +0.7194 -0.0396  +0.7323 -0.0760  +0.7451 -0.1169
  +0.7580 -0.1570  +0.7708 -0.1919  +0.7836 -0.2309  +0.7965 -0.2749
  +0.8093 -0.3083  +0.8221 -0.3457  +0.8350 -0.3879  +0.8478 -0.4254
  +0.8607 -0.4612  +0.8735 -0.5013  +0.8863 -0.5430  +0.8992 -0.5772
  +0.9120 -0.6156  +0.9248 -0.6590  +0.9377 -0.6940  +0.9505 -0.7307
  +0.9634 -0.7719  +0.9762 -0.8114  +0.9890 -0.8465  +1.0019 -0.8857
  +1.0147 -0.9289  +1.0275 -0.9626  +1.0404 -1.0005  +1.0532 -1.0431
  +1.0660 -1.0797  +1.0789 -1.1158  +1.0917 -1.1564  +1.1046 -1.1972
  +1.1174 -1.2318  +1.1302 -1.2706  +1.1431 -1.3144  +1.1559 -1.3484
  +1.1687 -1.3854  +1.1816 -1.4272  +1.1944 -1.4655  +1.2073 -1.5010
  +1.2201 -1.5409  +1.2329 -1.5832  +1.2458 -1.6173  +1.2586 -1.6554
  +1.2714 -1.6983  +1.2843 -1.7342  +1.2971 -1.7706  +1.3100 -1.8116
  +1.3228 -1.8514  +1.3356 -1.8864  +1.3485 -1.9255  +1.3613 -1.9694
  +1.3741 -2.0027  +1.3870 -2.0401  +1.3998 -2.0824  +1.4127 -2.1198
  +1.4255 -2.1556  +1.4383 -2.1959  +1.4477 -2.2289
  28   208   108
  +0.0909 +0.3206  +0.1037 +0.5736  +0.1166 +0.7935  +0.1294 +0.8981
  +0.1422 +0.9307  +0.1551 +1.0035  +0.1679 +1.0976  +0.1807 +1.1297
  +0.1936 +1.0881  +0.2064 +1.0535  +0.2193 +1.0481  +0.2321 +1.0496
  +0.2449 +1.0512  +0.2578 +1.0546  +0.2706 +1.0641  +0.2834 +1.0704
  +0.2963 +1.0660  +0.3091 +1.0584  +0.3220 +1.0546  +0.3348 +1.0535
  +0.3476 +1.0523  +0.3605 +1.0519  +0.3733 +1.0523  +0.3861 +1.0500
  +0.3990 +1.0414  +0.4118 +1.0249  +0.4247 +0.9995  +0.4375 +0.9660
  +0.4503 +0.9278  +0.4632 +0.8890  +0.4760 +0.8512  +0.4888 +0.8114
  +0.5017 +0.7675  +0.5145 +0.7337  +0.5274 +0.6966  +0.5402 +0.6548
  +0.5530 +0.6166  +0.5659 +0.5810  +0.5787 +0.5412  +0.5915 +0.4989
  +0.6044 +0.4649  +0.6172 +0.4268  +0.6301 +0.3836  +0.6429 +0.3481
  +0.6557 +0.3115  +0.6686 +0.2704  +0.6814 +0.2304  +0.6942 +0.1956
  +0.7071 +0.1565  +0.7199 +0.1126  +0.7327 +0.0792  +0.7456 +0.0418
  +0.7584 -0.0005  +0.7713 -0.0378  +0.7841 -0.0736  +0.7969 -0.1139
  +0.8098 -0.1553  +0.8226 -0.1897  +0.8354 -0.2282  +0.8483 -0.2717
  +0.8611 -0.3064  +0.8740 -0.3431  +0.8868 -0.3847  +0.8996 -0.4235
  +0.9125 -0.4588  +0.9253 -0.4984  +0.9381 -0.5414  +0.9510 -0.5751
  +0.9638 -0.6130  +0.9767 -0.6556  +0.9895 -0.6921  +1.0023 -0.7282
  +1.0152 -0.7688  +1.0280 -0.8094  +1.0408 -0.8441  +1.0537 -0.8831
  +1.0665 -0.9270  +1.0794 -0.9606  +1.0922 -0.9978  +1.1050 -1.0398
  +1.1179 -1.0778  +1.1307 -1.1135  +1.1435 -1.1534  +1.1564 -1.1955
  +1.1692 -1.2296  +1.1821 -1.2678  +1.1949 -1.3110  +1.2077 -1.3464
  +1.2206 -1.3830  +1.2334 -1.4241  +1.2462 -1.4638  +1.2591 -1.4988
  +1.2719 -1.5381  +1.2847 -1.5817  +1.2976 -1.6153  +1.3104 -1.6527
  +1.3233 -1.6951  +1.3361 -1.7321  +1.3489 -1.7680  +1.3618 -1.8085
  +1.3746 -1.8496  +1.3874 -1.8841  +1.4003 -1.9226  +1.4131 -1.9666
  +1.4260 -2.0009  +1.4388 -2.0377  +1.4516 -2.0793  +1.4577 -2.1008
  29   215   115
  +0.0000 +0.6981  +0.0128 +0.8541  +0.0257 +0.9007  +0.0385 +0.7623
  +0.0513 +0.6839  +0.0642 +0.7630  +0.0770 +0.8523  +0.0899 +0.8476
  +0.1027 +0.7859  +0.1155 +0.8987  +0.1284 +1.0249  +0.1412 +0.9599
  +0.1540 +0.8642  +0.1669 +0.8817  +0.1797 +0.8741  +0.1926 +0.8073
  +0.2054 +0.7006  +0.2182 +0.5506  +0.2311 +0.4829  +0.2439 +0.4664
  +0.2567 +0.4658  +0.2696 +0.5247  +0.2824 +0.5328  +0.2953 +0.4984
  +0.3081 +0.5293  +0.3209 +0.5868  +0.3338 +0.6023  +0.3466 +0.6154
  +0.3594 +0.6504  +0.3723 +0.6752  +0.3851 +0.6930  +0.3980 +0.7059
  +0.4108 +0.7090  +0.4236 +0.7043  +0.4365 +0.6865  +0.4493 +0.6545
  +0.4621 +0.6163  +0.4750 +0.5782  +0.4878 +0.5396  +0.5007 +0.4980
  +0.5135 +0.4592  +0.5263 +0.4239  +0.5392 +0.3844  +0.5520 +0.3414
  +0.5648 +0.3077  +0.5777 +0.2700  +0.5905 +0.2271  +0.6033 +0.1909
  +0.6162 +0.1544  +0.6290 +0.1139  +0.6419 +0.0734  +0.6547 +0.0386
  +0.6675 -0.0003  +0.6804 -0.0444  +0.6932 -0.0779  +0.7060 -0.1151
  +0.7189 -0.1571  +0.7317 -0.1951  +0.7446 -0.2307  +0.7574 -0.2707
  +0.7702 -0.3127  +0.7831 -0.3469  +0.7959 -0.3851  +0.8087 -0.4283
  +0.8216 -0.4636  +0.8344 -0.5002  +0.8473 -0.5414  +0.8601 -0.5810
  +0.8729 -0.6160  +0.8858 -0.6552  +0.8986 -0.6988  +0.9114 -0.7324
  +0.9243 -0.7701  +0.9371 -0.8125  +0.9500 -0.8496  +0.9628 -0.8854
  +0.9756 -0.9259  +0.9885 -0.9670  +1.0013 -1.0014  +1.0141 -1.0400
  +1.0270 -1.0837  +1.0398 -1.1180  +1.0527 -1.1549  +1.0655 -1.1965
  +1.0783 -1.2352  +1.0912 -1.2706  +1.1040 -1.3102  +1.1168 -1.3530
  +1.1297 -1.3869  +1.1425 -1.4248  +1.1553 -1.4676  +1.1682 -1.5036
  +1.1810 -1.5400  +1.1939 -1.5807  +1.2067 -1.6211  +1.2195 -1.6558
  +1.2324 -1.6949  +1.2452 -1.7390  +1.2580 -1.7724  +1.2709 -1.8097
  +1.2837 -1.8517  +1.2966 -1.8894  +1.3094 -1.9252  +1.3222 -1.9654
  +1.3351 -2.0070  +1.3479 -2.0412  +1.3607 -2.0796  +1.3736 -2.1229
  +1.3864 -2.1581  +1.3993 -2.1947  +1.4121 -2.2360  +1.4249 -2.2754
  +1.4378 -2.3105  +1.4506 -2.3499  +1.4624 -2.3905
  30   208   108
  +0.0939 -0.1247  +0.1067 +0.0208  +0.1196 +0.1173  +0.1324 +0.0766
  +0.1452 -0.0503  +0.1581 +0.0253  +0.1709 +0.2907  +0.1837 +0.4038
  +0.1966 +0.4143  +0.2094 +0.6371  +0.2223 +0.8400  +0.2351 +0.8412
  +0.2479 +0.7896  +0.2608 +0.7969  +0.2736 +0.8256  +0.2864 +0.8574
  +0.2993 +0.8717  +0.3121 +0.8614  +0.3250 +0.8723  +0.3378 +0.9134
  +0.3506 +0.9527  +0.3635 +0.9651  +0.3763 +0.9675  +0.3891 +0.9713
  +0.4020 +0.9699  +0.4148 +0.9666  +0.4277 +0.9687  +0.4405 +0.9710
  +0.4533 +0.9686  +0.4662 +0.9665  +0.4790 +0.9676  +0.4918 +0.9724
  +0.5047 +0.9700  +0.5175 +0.9359  +0.5304 +0.8977  +0.5432 +0.8545
  +0.5560 +0.8191  +0.5689 +0.7825  +0.5817 +0.7415  +0.5945 +0.7017
  +0.6074 +0.6668  +0.6202 +0.6276  +0.6331 +0.5839  +0.6459 +0.5504
  +0.6587 +0.5128  +0.6716 +0.4704  +0.6844 +0.4333  +0.6972 +0.3974
  +0.7101 +0.3570  +0.7229 +0.3158  +0.7357 +0.2813  +0.7486 +0.2428
  +0.7614 +0.1989  +0.7743 +0.1647  +0.7871 +0.1278  +0.7999 +0.0860
  +0.8128 +0.0473  +0.8256 +0.0120  +0.8384 -0.0276  +0.8513 -0.0703
  +0.8641 -0.1041  +0.8770 -0.1421  +0.8898 -0.1849  +0.9026 -0.2211
  +0.9155 -0.2573  +0.9283 -0.2981  +0.9411 -0.3384  +0.9540 -0.3731
  +0.9668 -0.4122  +0.9797 -0.4563  +0.9925 -0.4897  +1.0053 -0.5270
  +1.0182 -0.5690  +1.0310 -0.6068  +1.0438 -0.6424  +1.0567 -0.6826
  +1.0695 -0.7245  +1.0824 -0.7587  +1.0952 -0.7970  +1.1080 -0.8401
  +1.1209 -0.8755  +1.1337 -0.9119  +1.1465 -0.9531  +1.1594 -0.9927
  +1.1722 -1.0277  +1.1851 -1.0670  +1.1979 -1.1105  +1.2107 -1.1441
  +1.2236 -1.1817  +1.2364 -1.2242  +1.2492 -1.2611  +1.2621 -1.2971
  +1.2749 -1.3376  +1.2877 -1.3786  +1.3006 -1.4131  +1.3134 -1.4517
  +1.3263 -1.4955  +1.3391 -1.5297  +1.3519 -1.5667  +1.3648 -1.6084
  +1.3776 -1.6469  +1.3904 -1.6824  +1.4033 -1.7222  +1.4161 -1.7647
  +1.4290 -1.7986  +1.4418 -1.8365  +1.4546 -1.8794  +1.4575 -1.8897
  31   192    92
  +0.1617 +0.2375  +0.1745 +0.2052  +0.1873 +0.1498  +0.2002 +0.0931
  +0.2130 +0.0481  +0.2258 +0.0043  +0.2387 -0.0448  +0.2515 -0.0967
  +0.2644 -0.1441  +0.2772 -0.1897  +0.2900 -0.2312  +0.3029 -0.2679
